Month,ParkCode,Full Name,Lat,Lon,State Code,Name,Latitude,Longitude,Total Visitors,Population
8,STLI,Statue Of Liberty National Monument,40.69572149,-74.04232397,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,STLI,Statue Of Liberty National Monument,40.69572149,-74.04232397,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,STLI,Statue Of Liberty National Monument,40.69572149,-74.04232397,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,STLI,Statue Of Liberty National Monument,40.69572149,-74.04232397,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,STLI,Statue Of Liberty National Monument,40.69572149,-74.04232397,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,STON,Stonewall National Monument,40.7337799072266,-74.0006866455078,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,10212361,6597381.0
2,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,12927163,6597381.0
3,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,20698590,6597381.0
4,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,26131016,6597381.0
5,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,31066774,6597381.0
6,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,40206974,6597381.0
7,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,43357526,6597381.0
8,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,39287542,6597381.0
9,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,31349153,6597381.0
10,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,26646960,6597381.0
11,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,18794009,6597381.0
12,STRI,Stones River National Battlefield,35.87608652,-86.43078399,TN,Tennessee,35.858000000000004,-86.3505,15199421,6597381.0
1,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,10212361,6809946.0
2,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,12927163,6809946.0
3,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,20698590,6809946.0
4,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,26131016,6809946.0
5,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,31066774,6809946.0
6,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,40206974,6809946.0
7,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,43357526,6809946.0
8,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,39287542,6809946.0
9,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,31349153,6809946.0
10,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,26646960,6809946.0
11,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,18794009,6809946.0
12,SUCR,Sunset Crater Volcano National Monument,35.37114323,-111.510376,AZ,Arizona,34.2744,-111.6602,15199421,6809946.0
1,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,10212361,2903820.0
2,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,12927163,2903820.0
3,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,20698590,2903820.0
4,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,26131016,2903820.0
5,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,31066774,2903820.0
6,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,40206974,2903820.0
7,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,43357526,2903820.0
8,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,39287542,2903820.0
9,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,31349153,2903820.0
10,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,26646960,2903820.0
11,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,18794009,2903820.0
12,TAPR,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,KS,Kansas,38.4937,-98.3804,15199421,2903820.0
1,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,10212361,12790505.0
2,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,12927163,12790505.0
3,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,20698590,12790505.0
4,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,26131016,12790505.0
5,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,31066774,12790505.0
6,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,40206974,12790505.0
7,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,43357526,12790505.0
8,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,39287542,12790505.0
9,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,31349153,12790505.0
10,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,26646960,12790505.0
11,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,18794009,12790505.0
12,THKO,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045,PA,Pennsylvania,40.8781,-77.7996,15199421,12790505.0
1,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,THRB,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,THRI,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,10212361,745475.0
2,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,12927163,745475.0
3,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,20698590,745475.0
4,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,26131016,745475.0
5,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,31066774,745475.0
6,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,40206974,745475.0
7,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,43357526,745475.0
8,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,39287542,745475.0
9,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,31349153,745475.0
10,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,26646960,745475.0
11,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,18794009,745475.0
12,THRO,Theodore Roosevelt National Park,47.17777274,-103.4300083,ND,North Dakota,47.4501,-100.4659,15199421,745475.0
1,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,10212361,5996079.0
2,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,12927163,5996079.0
3,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,20698590,5996079.0
4,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,26131016,5996079.0
5,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,31066774,5996079.0
6,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,40206974,5996079.0
7,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,43357526,5996079.0
8,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,39287542,5996079.0
9,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,31349153,5996079.0
10,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,26646960,5996079.0
11,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,18794009,5996079.0
12,THST,Thomas Stone National Historic Site,38.52934443,-77.037813,MD,Maryland,39.055,-76.7909,15199421,5996079.0
1,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,10212361,2993941.0
2,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,12927163,2993941.0
3,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,20698590,2993941.0
4,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,26131016,2993941.0
5,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,31066774,2993941.0
6,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,40206974,2993941.0
7,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,43357526,2993941.0
8,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,39287542,2993941.0
9,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,31349153,2993941.0
10,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,26646960,2993941.0
11,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,18794009,2993941.0
12,TICA,Timpanogos Cave National Monument,40.44039719,-111.7093944,UT,Utah,39.3055,-111.6703,15199421,2993941.0
1,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,TIMU,Timucuan Ecological & Historic Preserve,30.47251894,-81.49950104,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,10212361,6809946.0
2,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,12927163,6809946.0
3,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,20698590,6809946.0
4,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,26131016,6809946.0
5,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,31066774,6809946.0
6,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,40206974,6809946.0
7,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,43357526,6809946.0
8,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,39287542,6809946.0
9,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,31349153,6809946.0
10,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,26646960,6809946.0
11,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,18794009,6809946.0
12,TONT,Tonto National Monument,33.64842945,-111.1135627,AZ,Arizona,34.2744,-111.6602,15199421,6809946.0
1,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,10212361,4850771.0
2,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,12927163,4850771.0
3,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,20698590,4850771.0
4,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,26131016,4850771.0
5,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,31066774,4850771.0
6,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,40206974,4850771.0
7,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,43357526,4850771.0
8,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,39287542,4850771.0
9,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,31349153,4850771.0
10,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,26646960,4850771.0
11,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,18794009,4850771.0
12,TUAI,Tuskegee Airmen National Historic Site,32.45538671,-85.67983321,AL,Alabama,32.7794,-86.8287,15199421,4850771.0
1,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,10212361,4850771.0
2,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,12927163,4850771.0
3,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,20698590,4850771.0
4,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,26131016,4850771.0
5,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,31066774,4850771.0
6,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,40206974,4850771.0
7,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,43357526,4850771.0
8,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,39287542,4850771.0
9,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,31349153,4850771.0
10,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,26646960,4850771.0
11,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,18794009,4850771.0
12,TUIN,Tuskegee Institute National Historic Site,32.42962115,-85.70488498,AL,Alabama,32.7794,-86.8287,15199421,4850771.0
1,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,10212361,6809946.0
2,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,12927163,6809946.0
3,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,20698590,6809946.0
4,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,26131016,6809946.0
5,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,31066774,6809946.0
6,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,40206974,6809946.0
7,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,43357526,6809946.0
8,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,39287542,6809946.0
9,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,31349153,6809946.0
10,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,26646960,6809946.0
11,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,18794009,6809946.0
12,TUMA,Tumacácori National Historical Park,31.567824,-111.051223,AZ,Arizona,34.2744,-111.6602,15199421,6809946.0
1,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,10212361,6809946.0
2,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,12927163,6809946.0
3,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,20698590,6809946.0
4,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,26131016,6809946.0
5,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,31066774,6809946.0
6,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,40206974,6809946.0
7,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,43357526,6809946.0
8,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,39287542,6809946.0
9,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,31349153,6809946.0
10,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,26646960,6809946.0
11,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,18794009,6809946.0
12,TUZI,Tuzigoot National Monument,34.77296377,-112.0279069,AZ,Arizona,34.2744,-111.6602,15199421,6809946.0
1,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,10212361,6075300.0
2,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,12927163,6075300.0
3,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,20698590,6075300.0
4,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,26131016,6075300.0
5,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,31066774,6075300.0
6,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,40206974,6075300.0
7,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,43357526,6075300.0
8,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,39287542,6075300.0
9,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,31349153,6075300.0
10,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,26646960,6075300.0
11,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,18794009,6075300.0
12,ULSG,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,MO,Missouri,38.3566,-92.458,15199421,6075300.0
1,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,10212361,12790505.0
2,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,12927163,12790505.0
3,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,20698590,12790505.0
4,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,26131016,12790505.0
5,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,31066774,12790505.0
6,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,40206974,12790505.0
7,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,43357526,12790505.0
8,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,39287542,12790505.0
9,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,31349153,12790505.0
10,VAFO,Valley Forge National Historical Park,40.10054985,-75.44581889,PA,Pennsylvania,40.8781,-77.7996,26646960,12790505.0
